round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
28,5,0.94875,0.94848,0.94854,0.94846,0.94875,0.94875,0.94875
28,6,0.9525,0.95195,0.95185,0.9518,0.9525,0.9525,0.9525
28,7,0.95063,0.95024,0.95009,0.95012,0.95063,0.95063,0.95063
28,8,0.94792,0.9473,0.94709,0.94709,0.94792,0.94792,0.94792
28,9,0.94917,0.94906,0.9487,0.94875,0.94917,0.94917,0.94917
29,0,0.95167,0.95126,0.95094,0.95094,0.95167,0.95167,0.95167
29,1,0.94917,0.949,0.94834,0.94852,0.94917,0.94917,0.94917
29,2,0.95479,0.95445,0.95451,0.95437,0.95479,0.95479,0.95479
29,3,0.9475,0.94742,0.94719,0.94711,0.9475,0.9475,0.9475
29,4,0.9525,0.9525,0.95159,0.95184,0.9525,0.9525,0.9525
29,5,0.94771,0.94744,0.94748,0.9474,0.94771,0.94771,0.94771
29,6,0.95438,0.95387,0.95377,0.95372,0.95438,0.95438,0.95438
29,7,0.95063,0.95026,0.95,0.95009,0.95063,0.95063,0.95063
29,8,0.94792,0.94739,0.94712,0.94714,0.94792,0.94792,0.94792
29,9,0.94896,0.94871,0.94855,0.94853,0.94896,0.94896,0.94896
30,0,0.9525,0.95197,0.9518,0.95174,0.9525,0.9525,0.9525
30,1,0.95,0.94982,0.94916,0.94935,0.95,0.95,0.95
30,2,0.95458,0.95422,0.95425,0.95413,0.95458,0.95458,0.95458
30,3,0.9475,0.94747,0.94721,0.94713,0.9475,0.9475,0.9475
30,4,0.95333,0.95333,0.9524,0.95268,0.95333,0.95333,0.95333
30,5,0.94937,0.94908,0.94919,0.94909,0.94937,0.94937,0.94937
30,6,0.95479,0.95426,0.95424,0.95417,0.95479,0.95479,0.95479
30,7,0.95042,0.94995,0.94982,0.94985,0.95042,0.95042,0.95042
30,8,0.94979,0.94922,0.94897,0.94901,0.94979,0.94979,0.94979
30,9,0.94833,0.9482,0.94788,0.94792,0.94833,0.94833,0.94833
31,0,0.9525,0.95197,0.9518,0.95174,0.9525,0.9525,0.9525
31,1,0.95,0.94982,0.94916,0.94935,0.95,0.95,0.95
31,2,0.95458,0.95422,0.95425,0.95413,0.95458,0.95458,0.95458
31,3,0.9475,0.94747,0.94721,0.94713,0.9475,0.9475,0.9475
31,4,0.95333,0.95333,0.9524,0.95268,0.95333,0.95333,0.95333
31,5,0.94937,0.94908,0.94919,0.94909,0.94937,0.94937,0.94937
31,6,0.95479,0.95426,0.95424,0.95417,0.95479,0.95479,0.95479
31,7,0.95042,0.94995,0.94982,0.94985,0.95042,0.95042,0.95042
31,8,0.94979,0.94922,0.94897,0.94901,0.94979,0.94979,0.94979
31,9,0.94833,0.9482,0.94788,0.94792,0.94833,0.94833,0.94833
