round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
17,5,0.8783,0.87939,0.87837,0.87638,0.8783,0.8783,0.8783
17,6,0.8783,0.87964,0.87837,0.87639,0.8783,0.8783,0.8783
17,7,0.8793,0.88021,0.87937,0.87743,0.8793,0.8793,0.8793
17,8,0.8787,0.8797,0.87881,0.87683,0.8787,0.8787,0.8787
17,9,0.8795,0.88131,0.87955,0.8776,0.8795,0.8795,0.8795
18,0,0.8862,0.89002,0.88606,0.88471,0.8862,0.8862,0.8862
18,1,0.8861,0.88962,0.88592,0.8846,0.8861,0.8861,0.8861
18,2,0.885,0.88982,0.88491,0.88355,0.885,0.885,0.885
18,3,0.8844,0.88874,0.88436,0.88291,0.8844,0.8844,0.8844
18,4,0.8857,0.88971,0.88559,0.88423,0.8857,0.8857,0.8857
18,5,0.8861,0.88977,0.88595,0.8847,0.8861,0.8861,0.8861
18,6,0.8853,0.88961,0.88518,0.88382,0.8853,0.8853,0.8853
18,7,0.8864,0.88993,0.88623,0.88488,0.8864,0.8864,0.8864
18,8,0.8851,0.88901,0.88498,0.88352,0.8851,0.8851,0.8851
18,9,0.8853,0.88873,0.8852,0.88375,0.8853,0.8853,0.8853
19,0,0.8952,0.89462,0.89506,0.89431,0.8952,0.8952,0.8952
19,1,0.895,0.89439,0.8947,0.89404,0.895,0.895,0.895
19,2,0.8958,0.89514,0.89558,0.8949,0.8958,0.8958,0.8958
19,3,0.8958,0.89526,0.89557,0.89496,0.8958,0.8958,0.8958
19,4,0.8936,0.89368,0.89331,0.8926,0.8936,0.8936,0.8936
19,5,0.8955,0.89483,0.8953,0.8946,0.8955,0.8955,0.8955
19,6,0.8926,0.89289,0.89229,0.89157,0.8926,0.8926,0.8926
19,7,0.8928,0.89306,0.89245,0.8918,0.8928,0.8928,0.8928
19,8,0.8945,0.89425,0.8942,0.8936,0.8945,0.8945,0.8945
19,9,0.8932,0.89342,0.89286,0.89222,0.8932,0.8932,0.8932
20,0,0.8862,0.89339,0.8861,0.88464,0.8862,0.8862,0.8862
20,1,0.8875,0.89423,0.88741,0.88602,0.8875,0.8875,0.8875
20,2,0.8849,0.89246,0.8848,0.88329,0.8849,0.8849,0.8849
20,3,0.8874,0.89395,0.88731,0.8859,0.8874,0.8874,0.8874
20,4,0.887,0.89337,0.88687,0.88553,0.887,0.887,0.887
20,5,0.8879,0.89398,0.88779,0.88647,0.8879,0.8879,0.8879
20,6,0.8858,0.89304,0.8857,0.88423,0.8858,0.8858,0.8858
20,7,0.8883,0.89419,0.88819,0.88693,0.8883,0.8883,0.8883
20,8,0.8853,0.89277,0.88521,0.88372,0.8853,0.8853,0.8853
20,9,0.887,0.89382,0.88687,0.88552,0.887,0.887,0.887
21,0,0.8859,0.89511,0.88538,0.88452,0.8859,0.8859,0.8859
21,1,0.8871,0.89614,0.88663,0.88576,0.8871,0.8871,0.8871
21,2,0.8859,0.8952,0.88537,0.88453,0.8859,0.8859,0.8859
21,3,0.8871,0.89613,0.88664,0.88574,0.8871,0.8871,0.8871
21,4,0.8874,0.89631,0.88691,0.88604,0.8874,0.8874,0.8874
