round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
20,8,0.49057,0.74367,0.5061,0.33971,0.49057,0.49057,0.49057
20,9,0.86788,0.43394,0.5,0.46463,0.86788,0.86788,0.86788
21,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
21,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
21,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,3,0.75556,0.62074,0.73258,0.62969,0.75556,0.75556,0.75556
21,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,5,0.84957,0.72482,0.5005,0.46045,0.84957,0.84957,0.84957
21,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
21,7,0.73705,0.74676,0.58043,0.56875,0.73705,0.73705,0.73705
21,8,0.49057,0.74367,0.5061,0.33971,0.49057,0.49057,0.49057
21,9,0.86788,0.43394,0.5,0.46463,0.86788,0.86788,0.86788
22,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
22,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
22,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,3,0.75817,0.62215,0.73407,0.63194,0.75817,0.75817,0.75817
22,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,5,0.84962,0.79982,0.50053,0.46047,0.84962,0.84962,0.84962
22,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
22,7,0.73656,0.73985,0.58145,0.57093,0.73656,0.73656,0.73656
22,8,0.49057,0.74367,0.5061,0.33971,0.49057,0.49057,0.49057
22,9,0.86788,0.43394,0.5,0.46463,0.86788,0.86788,0.86788
23,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
23,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
23,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,3,0.76471,0.62405,0.73323,0.63591,0.76471,0.76471,0.76471
23,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,5,0.84974,0.79989,0.50106,0.46161,0.84974,0.84974,0.84974
23,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
23,7,0.73559,0.73131,0.58213,0.57269,0.73559,0.73559,0.73559
23,8,0.49057,0.74367,0.5061,0.33971,0.49057,0.49057,0.49057
23,9,0.86788,0.43394,0.5,0.46463,0.86788,0.86788,0.86788
24,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
24,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
24,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,3,0.75817,0.6204,0.7295,0.63022,0.75817,0.75817,0.75817
24,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,5,0.84979,0.85347,0.50109,0.46163,0.84979,0.84979,0.84979
24,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
24,7,0.73559,0.73131,0.58213,0.57269,0.73559,0.73559,0.73559
24,8,0.48428,0.49204,0.4996,0.33669,0.48428,0.48428,0.48428
24,9,0.86788,0.43394,0.5,0.46463,0.86788,0.86788,0.86788
25,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
25,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
25,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,3,0.77255,0.62864,0.7377,0.64285,0.77255,0.77255,0.77255
25,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,5,0.84991,0.77796,0.50209,0.46388,0.84991,0.84991,0.84991
25,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
25,7,0.73947,0.73331,0.59085,0.5861,0.73947,0.73947,0.73947
25,8,0.48428,0.49204,0.4996,0.33669,0.48428,0.48428,0.48428
25,9,0.86788,0.43394,0.5,0.46463,0.86788,0.86788,0.86788
26,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
26,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
26,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,3,0.76863,0.62631,0.73546,0.63936,0.76863,0.76863,0.76863
26,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,5,0.84979,0.8138,0.50125,0.462,0.84979,0.84979,0.84979
26,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
26,7,0.74431,0.73251,0.60346,0.60477,0.74431,0.74431,0.74431
26,8,0.49686,0.62016,0.5118,0.36247,0.49686,0.49686,0.49686
26,9,0.86788,0.43394,0.5,0.46463,0.86788,0.86788,0.86788
27,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
27,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
27,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,3,0.77124,0.62786,0.73695,0.64169,0.77124,0.77124,0.77124
27,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
