round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
20,5,0.86869,0.75464,0.55719,0.56938,0.86869,0.86869,0.86869
20,6,0.87017,0.72997,0.55841,0.57192,0.87017,0.87017,0.87017
20,7,0.86918,0.74927,0.58839,0.6132,0.86918,0.86918,0.86918
20,8,0.87066,0.7634,0.562,0.57698,0.87066,0.87066,0.87066
20,9,0.86865,0.72621,0.56225,0.57732,0.86865,0.86865,0.86865
21,0,0.85341,0.7242,0.56847,0.58329,0.85341,0.85341,0.85341
21,1,0.87066,0.70647,0.54569,0.55282,0.87066,0.87066,0.87066
21,2,0.86548,0.73043,0.54718,0.55346,0.86548,0.86548,0.86548
21,3,0.8645,0.74889,0.54637,0.55141,0.8645,0.8645,0.8645
21,4,0.86031,0.684,0.55535,0.5663,0.86031,0.86031,0.86031
21,5,0.86795,0.76224,0.54708,0.55306,0.86795,0.86795,0.86795
21,6,0.86943,0.72009,0.56416,0.58027,0.86943,0.86943,0.86943
21,7,0.86893,0.74865,0.58679,0.61109,0.86893,0.86893,0.86893
21,8,0.86943,0.74297,0.56803,0.5857,0.86943,0.86943,0.86943
21,9,0.86865,0.72577,0.56301,0.57843,0.86865,0.86865,0.86865
22,0,0.85686,0.76021,0.56393,0.57678,0.85686,0.85686,0.85686
22,1,0.86967,0.69658,0.55629,0.56913,0.86967,0.86967,0.86967
22,2,0.86401,0.71282,0.54855,0.55582,0.86401,0.86401,0.86401
22,3,0.86376,0.74489,0.5423,0.54462,0.86376,0.86376,0.86376
22,4,0.86203,0.696,0.5571,0.56893,0.86203,0.86203,0.86203
22,5,0.86844,0.7508,0.55779,0.57031,0.86844,0.86844,0.86844
22,6,0.86943,0.72042,0.56339,0.57916,0.86943,0.86943,0.86943
22,7,0.86746,0.74778,0.57356,0.59309,0.86746,0.86746,0.86746
22,8,0.87115,0.76537,0.56453,0.58084,0.87115,0.87115,0.87115
22,9,0.86915,0.73159,0.56101,0.57555,0.86915,0.86915,0.86915
23,0,0.85637,0.75957,0.56101,0.57228,0.85637,0.85637,0.85637
23,1,0.87066,0.7067,0.54489,0.55153,0.87066,0.87066,0.87066
23,2,0.86327,0.70503,0.55036,0.55873,0.86327,0.86327,0.86327
23,3,0.86475,0.74733,0.54943,0.55645,0.86475,0.86475,0.86475
23,4,0.86253,0.69975,0.5559,0.56717,0.86253,0.86253,0.86253
23,5,0.86844,0.74796,0.56003,0.57373,0.86844,0.86844,0.86844
23,6,0.86893,0.71547,0.56619,0.58306,0.86893,0.86893,0.86893
23,7,0.86696,0.7414,0.57618,0.59658,0.86696,0.86696,0.86696
23,8,0.86967,0.74986,0.56368,0.5794,0.86967,0.86967,0.86967
23,9,0.86915,0.73215,0.56025,0.57442,0.86915,0.86915,0.86915
24,0,0.85661,0.76101,0.56182,0.57353,0.85661,0.85661,0.85661
24,1,0.86943,0.69441,0.54976,0.5593,0.86943,0.86943,0.86943
24,2,0.8645,0.7169,0.55033,0.55862,0.8645,0.8645,0.8645
24,3,0.86499,0.7517,0.54884,0.55546,0.86499,0.86499,0.86499
24,4,0.86179,0.6943,0.55102,0.55976,0.86179,0.86179,0.86179
24,5,0.86869,0.74703,0.56315,0.57844,0.86869,0.86869,0.86869
24,6,0.86918,0.71732,0.56633,0.5833,0.86918,0.86918,0.86918
24,7,0.86943,0.75215,0.58708,0.61163,0.86943,0.86943,0.86943
24,8,0.86992,0.75626,0.56082,0.57514,0.86992,0.86992,0.86992
24,9,0.86816,0.7197,0.5673,0.58447,0.86816,0.86816,0.86816
25,0,0.8544,0.73409,0.56576,0.57944,0.8544,0.8544,0.8544
25,1,0.8709,0.70785,0.54982,0.55936,0.8709,0.8709,0.8709
25,2,0.86425,0.71661,0.54647,0.55242,0.86425,0.86425,0.86425
25,3,0.86351,0.74386,0.54071,0.5419,0.86351,0.86351,0.86351
25,4,0.86203,0.69605,0.55561,0.56673,0.86203,0.86203,0.86203
25,5,0.86795,0.74541,0.55751,0.56985,0.86795,0.86795,0.86795
25,6,0.86918,0.71843,0.56324,0.57892,0.86918,0.86918,0.86918
25,7,0.86696,0.74085,0.57691,0.59756,0.86696,0.86696,0.86696
25,8,0.87017,0.75686,0.56246,0.57764,0.87017,0.87017,0.87017
25,9,0.86841,0.72257,0.56515,0.58148,0.86841,0.86841,0.86841
26,0,0.8544,0.73409,0.56576,0.57944,0.8544,0.8544,0.8544
26,1,0.8709,0.70785,0.54982,0.55936,0.8709,0.8709,0.8709
26,2,0.86425,0.71661,0.54647,0.55242,0.86425,0.86425,0.86425
26,3,0.86351,0.74386,0.54071,0.5419,0.86351,0.86351,0.86351
26,4,0.86203,0.69605,0.55561,0.56673,0.86203,0.86203,0.86203
26,5,0.86795,0.74541,0.55751,0.56985,0.86795,0.86795,0.86795
26,6,0.86918,0.71843,0.56324,0.57892,0.86918,0.86918,0.86918
26,7,0.86696,0.74085,0.57691,0.59756,0.86696,0.86696,0.86696
26,8,0.87017,0.75686,0.56246,0.57764,0.87017,0.87017,0.87017
26,9,0.86841,0.72257,0.56515,0.58148,0.86841,0.86841,0.86841
